,T1,Mean_T1,Median_T1,Max_T1,Min_T1,B0,Mean_B0,Median_B0,Max_B0,Min_B0,B1000,Mean_B1000,Median_B1000,Max_B1000,Min_B1000,B1500,Mean_B1500,Median_B1500,Max_B1500,Min_B1500,B2000,Mean_B2000,Median_B2000,Max_B2000,Min_B2000,ADC,Mean_ADC,Median_ADC,Max_ADC,Min_ADC,Position_X,Position_Y,Position_Z,class
1013,621.0,644.336,596.0,988.0,431.0,388.0,384.52,342.0,889.0,112.0,123.0,115.68,117.0,250.0,16.0,62.0,57.744,60.0,122.0,5.0,35.0,31.728,34.0,66.0,1.0,798.0,978.632,816.0,1750.0,554.0,21,802,355,lesion
1014,533.0,638.304,599.0,977.0,431.0,473.0,410.968,421.0,889.0,122.0,147.0,124.512,136.0,250.0,21.0,74.0,62.24,70.0,122.0,8.0,41.0,34.264,40.0,66.0,2.0,748.0,928.064,769.0,1619.0,578.0,21,802,356,lesion
1015,500.0,624.088,596.0,899.0,431.0,528.0,416.52,423.0,889.0,135.0,165.0,128.096,136.0,250.0,28.0,82.0,64.304,70.0,122.0,12.0,46.0,35.616,40.0,66.0,5.0,709.0,883.912,746.0,1547.0,597.0,21,802,357,lesion
1016,479.0,604.24,579.0,836.0,431.0,542.0,401.744,380.0,889.0,150.0,172.0,126.216,133.0,250.0,37.0,87.0,63.784,67.0,122.0,18.0,48.0,35.608,37.0,66.0,8.0,685.0,857.792,748.0,1528.0,611.0,21,802,358,lesion
1017,446.0,583.272,539.0,829.0,373.0,518.0,370.352,328.0,874.0,159.0,169.0,119.488,118.0,243.0,42.0,86.0,60.832,62.0,119.0,20.0,48.0,34.312,36.0,64.0,8.0,664.0,849.288,760.0,1473.0,646.0,21,802,359,lesion
1018,459.0,561.656,513.0,829.0,373.0,459.0,329.0,283.0,801.0,166.0,157.0,109.104,108.0,220.0,47.0,81.0,56.008,56.0,108.0,23.0,46.0,31.984,33.0,59.0,10.0,679.0,861.032,779.0,1385.0,662.0,21,802,360,lesion
1019,441.0,549.08,501.0,839.0,373.0,382.0,285.056,246.0,673.0,154.0,136.0,96.632,94.0,190.0,51.0,70.0,50.016,49.0,93.0,25.0,41.0,28.928,29.0,51.0,12.0,698.0,892.848,826.0,1308.0,662.0,21,802,361,lesion
1020,438.0,554.424,496.0,908.0,373.0,304.0,244.576,206.0,522.0,127.0,111.0,83.704,77.0,158.0,47.0,57.0,43.712,41.0,81.0,24.0,34.0,25.576,25.0,46.0,13.0,765.0,944.232,915.0,1393.0,672.0,21,802,362,lesion
1021,446.0,578.344,511.0,908.0,373.0,237.0,211.648,190.0,382.0,127.0,86.0,71.856,62.0,136.0,40.0,45.0,37.768,32.0,70.0,19.0,27.0,22.304,20.0,41.0,10.0,854.0,1003.216,997.0,1510.0,685.0,21,802,363,lesion
1022,421.0,621.152,620.0,908.0,397.0,190.0,188.44,181.0,306.0,127.0,66.0,62.072,55.0,111.0,34.0,34.0,32.752,30.0,57.0,15.0,21.0,19.424,18.0,34.0,7.0,953.0,1068.376,1058.0,1600.0,744.0,21,802,364,lesion
1023,602.0,647.456,596.0,988.0,429.0,339.0,359.36,298.0,889.0,105.0,108.0,108.432,101.0,250.0,14.0,54.0,54.28,54.0,122.0,4.0,31.0,29.92,31.0,66.0,0.0,840.0,1003.784,840.0,1892.0,536.0,21,803,354,lesion
1024,529.0,636.176,596.0,988.0,429.0,437.0,399.656,388.0,889.0,108.0,136.0,121.056,132.0,250.0,16.0,68.0,60.52,67.0,122.0,5.0,38.0,33.36,38.0,66.0,1.0,785.0,944.896,785.0,1748.0,554.0,21,803,355,lesion
1025,462.0,624.368,597.0,972.0,429.0,521.0,420.624,435.0,889.0,122.0,160.0,128.888,147.0,250.0,21.0,79.0,64.64,74.0,122.0,8.0,44.0,35.768,41.0,66.0,2.0,744.0,893.408,744.0,1588.0,578.0,21,803,356,lesion
1026,495.0,605.616,587.0,885.0,429.0,568.0,420.056,435.0,889.0,135.0,175.0,131.16,144.0,250.0,29.0,87.0,66.136,73.0,122.0,13.0,48.0,36.848,41.0,66.0,6.0,713.0,852.504,717.0,1534.0,590.0,21,803,357,lesion
1027,471.0,584.44,545.0,804.0,431.0,570.0,400.136,362.0,889.0,145.0,179.0,127.88,127.0,250.0,38.0,90.0,64.944,65.0,122.0,18.0,50.0,36.472,38.0,66.0,8.0,693.0,833.888,722.0,1494.0,603.0,21,803,358,lesion
1028,445.0,565.12,513.0,804.0,361.0,530.0,365.64,328.0,874.0,149.0,174.0,119.856,118.0,243.0,42.0,89.0,61.288,62.0,119.0,20.0,50.0,34.776,36.0,64.0,9.0,678.0,836.84,745.0,1424.0,642.0,21,803,359,lesion
1029,455.0,548.016,501.0,804.0,361.0,458.0,323.448,284.0,801.0,157.0,158.0,108.488,108.0,220.0,48.0,81.0,55.888,56.0,108.0,24.0,46.0,32.064,33.0,59.0,12.0,698.0,861.712,782.0,1328.0,662.0,21,803,360,lesion
1030,424.0,543.456,484.0,839.0,361.0,372.0,280.56,248.0,673.0,164.0,134.0,95.456,92.0,190.0,49.0,70.0,49.496,48.0,93.0,25.0,40.0,28.672,28.0,51.0,13.0,723.0,906.208,854.0,1347.0,662.0,21,803,361,lesion
1031,430.0,558.904,496.0,908.0,361.0,293.0,242.384,201.0,522.0,141.0,108.0,82.352,72.0,158.0,43.0,56.0,42.952,37.0,81.0,21.0,33.0,25.08,23.0,46.0,11.0,794.0,968.912,953.0,1461.0,672.0,21,803,362,lesion
1032,446.0,591.872,601.0,908.0,361.0,230.0,212.2,189.0,382.0,141.0,84.0,70.6,59.0,136.0,36.0,44.0,36.904,31.0,70.0,16.0,26.0,21.632,19.0,41.0,8.0,885.0,1036.44,1050.0,1591.0,685.0,21,803,363,lesion
1033,553.0,660.36,600.0,1004.0,429.0,280.0,324.184,219.0,848.0,98.0,89.0,97.624,81.0,244.0,14.0,46.0,48.992,46.0,119.0,4.0,26.0,27.056,26.0,65.0,0.0,930.0,1044.992,924.0,1878.0,454.0,21,804,353,lesion
1034,537.0,644.032,599.0,1004.0,429.0,384.0,374.608,339.0,889.0,98.0,120.0,113.064,114.0,250.0,14.0,60.0,56.552,60.0,122.0,4.0,34.0,31.176,34.0,66.0,0.0,816.0,981.752,816.0,1849.0,543.0,21,804,354,lesion
1035,474.0,627.496,596.0,1004.0,429.0,485.0,409.44,428.0,889.0,105.0,148.0,124.648,142.0,250.0,16.0,73.0,62.432,73.0,122.0,5.0,41.0,34.504,41.0,66.0,1.0,771.0,918.208,760.0,1680.0,565.0,21,804,355,lesion
1036,431.0,608.72,594.0,935.0,429.0,565.0,423.288,436.0,889.0,122.0,170.0,131.0,147.0,250.0,22.0,84.0,65.936,74.0,122.0,9.0,46.0,36.64,42.0,66.0,3.0,738.0,866.496,735.0,1568.0,578.0,21,804,356,lesion
1037,477.0,586.0,578.0,871.0,429.0,601.0,415.568,413.0,889.0,133.0,182.0,131.592,142.0,250.0,32.0,90.0,66.664,73.0,122.0,16.0,50.0,37.352,41.0,66.0,7.0,714.0,829.76,721.0,1501.0,584.0,21,804,357,lesion
1038,473.0,565.704,512.0,803.0,399.0,588.0,390.2,357.0,889.0,133.0,183.0,126.712,126.0,250.0,37.0,91.0,64.688,65.0,122.0,18.0,51.0,36.544,37.0,66.0,8.0,699.0,819.488,733.0,1426.0,596.0,21,804,358,lesion
1039,476.0,549.36,496.0,795.0,361.0,532.0,353.136,322.0,871.0,137.0,174.0,117.408,117.0,243.0,43.0,88.0,60.352,60.0,119.0,21.0,50.0,34.432,35.0,64.0,10.0,690.0,834.696,756.0,1346.0,637.0,21,804,359,lesion
1040,474.0,538.632,478.0,791.0,361.0,446.0,311.232,284.0,777.0,146.0,154.0,105.248,108.0,220.0,47.0,79.0,54.448,56.0,108.0,24.0,45.0,31.376,33.0,59.0,13.0,715.0,873.024,803.0,1272.0,664.0,21,804,360,lesion
1041,436.0,544.016,480.0,839.0,361.0,354.0,270.816,237.0,640.0,151.0,130.0,91.992,86.0,187.0,46.0,67.0,47.832,45.0,92.0,23.0,39.0,27.776,27.0,51.0,13.0,745.0,929.88,890.0,1400.0,664.0,21,804,361,lesion
1042,434.0,569.232,510.0,908.0,361.0,276.0,236.4,197.0,491.0,151.0,104.0,79.144,66.0,158.0,39.0,54.0,41.288,34.0,81.0,18.0,32.0,24.08,21.0,46.0,9.0,820.0,1002.8,991.0,1530.0,679.0,21,804,362,lesion
1043,430.0,610.784,622.0,908.0,361.0,220.0,210.24,187.0,382.0,151.0,81.0,67.968,58.0,136.0,33.0,42.0,35.392,31.0,70.0,14.0,25.0,20.64,18.0,41.0,6.0,915.0,1077.36,1087.0,1674.0,698.0,21,804,363,lesion
1044,514.0,663.088,602.0,1004.0,429.0,314.0,338.72,249.0,848.0,91.0,100.0,101.832,93.0,244.0,13.0,51.0,50.936,51.0,119.0,4.0,29.0,28.104,29.0,65.0,0.0,888.0,1031.584,859.0,1847.0,488.0,21,805,353,lesion
1045,484.0,642.208,600.0,1004.0,429.0,428.0,385.36,373.0,875.0,91.0,131.0,116.488,127.0,249.0,14.0,65.0,58.248,65.0,122.0,4.0,36.0,32.168,36.0,66.0,0.0,795.0,960.8,785.0,1812.0,563.0,21,805,354,lesion
1046,429.0,618.872,591.0,1004.0,425.0,530.0,413.776,437.0,875.0,104.0,158.0,126.688,148.0,249.0,17.0,77.0,63.576,74.0,122.0,6.0,43.0,35.272,41.0,66.0,1.0,760.0,892.656,750.0,1677.0,573.0,21,805,355,lesion
1047,434.0,592.416,585.0,918.0,425.0,602.0,420.0,436.0,875.0,118.0,177.0,131.264,144.0,249.0,25.0,87.0,66.328,74.0,122.0,11.0,47.0,37.056,41.0,66.0,5.0,735.0,840.84,732.0,1567.0,573.0,21,805,356,lesion
1048,484.0,567.272,532.0,862.0,425.0,625.0,405.104,380.0,875.0,118.0,186.0,130.0,134.0,249.0,30.0,91.0,66.184,68.0,122.0,16.0,50.0,37.312,40.0,66.0,7.0,717.0,808.472,722.0,1461.0,577.0,21,805,357,lesion
1049,463.0,549.816,496.0,800.0,376.0,595.0,374.72,352.0,875.0,118.0,183.0,123.464,125.0,249.0,37.0,91.0,63.36,65.0,122.0,19.0,51.0,36.032,37.0,66.0,9.0,705.0,806.736,735.0,1350.0,589.0,21,805,358,lesion
1050,480.0,537.576,484.0,782.0,361.0,524.0,335.832,313.0,826.0,124.0,169.0,112.952,117.0,237.0,43.0,86.0,58.36,60.0,117.0,22.0,48.0,33.496,35.0,64.0,11.0,700.0,834.336,765.0,1261.0,627.0,21,805,359,lesion
1051,484.0,535.24,475.0,814.0,361.0,427.0,295.16,281.0,713.0,124.0,148.0,100.208,101.0,210.0,43.0,76.0,52.064,53.0,104.0,23.0,43.0,30.144,31.0,57.0,13.0,732.0,886.112,829.0,1302.0,663.0,21,805,360,lesion
1052,430.0,550.392,480.0,839.0,361.0,330.0,258.224,217.0,571.0,124.0,122.0,87.024,77.0,174.0,43.0,63.0,45.368,41.0,89.0,21.0,37.0,26.4,25.0,50.0,11.0,768.0,955.152,936.0,1454.0,678.0,21,805,361,lesion
1053,429.0,582.976,574.0,908.0,361.0,255.0,228.472,189.0,458.0,124.0,97.0,74.784,62.0,158.0,36.0,51.0,39.008,33.0,81.0,16.0,30.0,22.696,20.0,46.0,8.0,847.0,1037.904,1042.0,1600.0,698.0,21,805,362,lesion
1054,466.0,630.752,655.0,908.0,361.0,208.0,207.008,187.0,372.0,124.0,76.0,64.528,55.0,134.0,30.0,40.0,33.472,30.0,70.0,12.0,24.0,19.36,18.0,40.0,4.0,945.0,1119.016,1133.0,1754.0,723.0,21,805,363,lesion
1055,472.0,577.76,574.0,918.0,425.0,632.0,411.904,422.0,848.0,102.0,183.0,130.232,142.0,242.0,24.0,89.0,66.16,73.0,119.0,11.0,48.0,37.136,41.0,65.0,5.0,732.0,814.68,721.0,1562.0,573.0,21,806,356,lesion
1056,503.0,552.456,517.0,837.0,425.0,640.0,390.832,374.0,848.0,102.0,187.0,127.112,131.0,242.0,29.0,92.0,65.104,67.0,119.0,16.0,50.0,36.896,38.0,65.0,7.0,719.0,788.792,721.0,1418.0,577.0,21,806,357,lesion
1057,467.0,538.816,491.0,782.0,376.0,595.0,356.528,341.0,836.0,102.0,180.0,118.984,124.0,242.0,36.0,90.0,61.416,63.0,119.0,19.0,50.0,35.12,37.0,65.0,10.0,711.0,797.16,738.0,1271.0,589.0,21,806,358,lesion
1058,464.0,531.752,481.0,782.0,361.0,509.0,316.776,304.0,753.0,105.0,163.0,107.416,112.0,224.0,39.0,82.0,55.776,59.0,111.0,22.0,46.0,32.168,34.0,61.0,12.0,711.0,838.048,791.0,1232.0,627.0,21,806,359,lesion
1059,472.0,537.416,475.0,856.0,361.0,403.0,278.088,260.0,622.0,105.0,139.0,94.264,91.0,193.0,37.0,71.0,49.144,48.0,97.0,21.0,41.0,28.544,28.0,54.0,12.0,748.0,903.304,859.0,1343.0,663.0,21,806,360,lesion
1060,432.0,559.816,491.0,856.0,361.0,304.0,245.16,200.0,532.0,105.0,113.0,81.312,70.0,174.0,37.0,59.0,42.456,37.0,88.0,19.0,34.0,24.712,23.0,50.0,9.0,791.0,983.816,974.0,1502.0,690.0,21,806,361,lesion
1061,433.0,596.76,626.0,856.0,361.0,235.0,220.376,187.0,446.0,105.0,89.0,69.888,58.0,154.0,34.0,47.0,36.392,31.0,79.0,14.0,28.0,21.088,18.0,45.0,6.0,873.0,1074.864,1071.0,1644.0,715.0,21,806,362,lesion
1062,519.0,647.688,682.0,879.0,361.0,196.0,203.728,186.0,362.0,105.0,71.0,60.752,54.0,130.0,29.0,38.0,31.336,28.0,67.0,10.0,23.0,17.96,17.0,39.0,3.0,974.0,1160.528,1152.0,1789.0,745.0,21,806,363,lesion
1063,532.0,544.824,517.0,784.0,425.0,648.0,374.408,359.0,831.0,84.0,187.0,123.36,130.0,236.0,28.0,92.0,63.608,67.0,116.0,16.0,50.0,36.272,38.0,63.0,7.0,722.0,771.608,721.0,1373.0,577.0,21,807,357,lesion
1064,487.0,535.184,498.0,782.0,376.0,589.0,337.776,326.0,778.0,84.0,176.0,113.824,119.0,229.0,35.0,87.0,59.112,62.0,113.0,20.0,48.0,34.0,36.0,62.0,10.0,717.0,792.464,743.0,1190.0,589.0,21,807,358,lesion
1065,468.0,534.672,485.0,792.0,361.0,493.0,298.288,282.0,664.0,91.0,155.0,101.36,104.0,205.0,33.0,78.0,52.888,54.0,103.0,19.0,43.0,30.64,32.0,57.0,11.0,721.0,847.96,803.0,1288.0,620.0,21,807,359,lesion
1066,460.0,546.376,484.0,856.0,361.0,381.0,262.176,209.0,595.0,95.0,129.0,87.96,81.0,183.0,33.0,66.0,45.984,43.0,91.0,19.0,38.0,26.752,26.0,51.0,10.0,765.0,926.736,899.0,1391.0,658.0,21,807,360,lesion
1067,447.0,573.24,517.0,856.0,361.0,281.0,233.424,185.0,524.0,95.0,103.0,75.416,61.0,169.0,33.0,54.0,39.376,33.0,86.0,17.0,32.0,22.856,20.0,48.0,8.0,814.0,1017.656,1010.0,1547.0,700.0,21,807,361,lesion
1068,491.0,612.776,647.0,856.0,361.0,217.0,213.464,185.0,427.0,95.0,81.0,64.936,54.0,148.0,33.0,43.0,33.68,29.0,76.0,13.0,26.0,19.344,17.0,43.0,5.0,900.0,1114.792,1115.0,1675.0,732.0,21,807,362,lesion
1069,563.0,547.152,521.0,807.0,425.0,652.0,357.064,328.0,801.0,65.0,187.0,119.168,127.0,228.0,27.0,92.0,61.864,66.0,112.0,16.0,50.0,35.544,38.0,61.0,8.0,711.0,756.848,719.0,1323.0,566.0,21,808,357,lesion
1070,501.0,541.92,502.0,807.0,376.0,582.0,319.976,320.0,711.0,65.0,171.0,108.48,113.0,213.0,34.0,84.0,56.64,60.0,106.0,21.0,46.0,32.8,35.0,59.0,12.0,716.0,792.344,743.0,1231.0,566.0,21,808,358,lesion
1071,472.0,547.52,498.0,827.0,376.0,478.0,281.912,263.0,652.0,74.0,147.0,95.312,97.0,187.0,29.0,73.0,49.904,50.0,94.0,16.0,41.0,29.04,29.0,53.0,9.0,734.0,863.624,827.0,1341.0,578.0,21,808,359,lesion
1072,464.0,563.144,501.0,856.0,376.0,363.0,248.856,196.0,595.0,90.0,120.0,81.792,72.0,180.0,29.0,61.0,42.792,37.0,90.0,16.0,35.0,24.92,23.0,50.0,9.0,795.0,955.888,924.0,1439.0,627.0,21,808,360,lesion
1073,467.0,591.808,594.0,856.0,376.0,264.0,224.176,182.0,509.0,95.0,94.0,69.744,56.0,163.0,29.0,49.0,36.312,30.0,82.0,16.0,29.0,21.008,18.0,46.0,7.0,859.0,1056.152,1051.0,1594.0,707.0,21,808,361,lesion
1074,513.0,631.736,664.0,856.0,376.0,205.0,208.536,183.0,403.0,95.0,74.0,60.216,50.0,139.0,29.0,39.0,31.032,27.0,71.0,12.0,23.0,17.656,15.0,41.0,5.0,949.0,1157.248,1161.0,1709.0,748.0,21,808,362,lesion
1075,520.0,557.144,518.0,851.0,376.0,573.0,303.88,282.0,670.0,47.0,165.0,103.136,110.0,197.0,32.0,81.0,54.136,58.0,99.0,19.0,45.0,31.512,34.0,55.0,11.0,713.0,796.976,750.0,1299.0,487.0,21,809,358,lesion
1076,482.0,566.6,517.0,851.0,376.0,465.0,268.32,234.0,652.0,56.0,139.0,89.536,86.0,187.0,28.0,69.0,46.992,45.0,92.0,14.0,39.0,27.4,27.0,50.0,7.0,750.0,885.168,853.0,1392.0,496.0,21,809,359,lesion
1077,476.0,584.232,520.0,856.0,376.0,350.0,238.616,185.0,589.0,75.0,111.0,76.08,63.0,176.0,28.0,56.0,39.76,33.0,87.0,14.0,32.0,23.072,20.0,48.0,7.0,834.0,990.864,964.0,1488.0,596.0,21,809,360,lesion
1078,495.0,613.304,637.0,856.0,376.0,253.0,217.704,178.0,493.0,95.0,85.0,64.624,51.0,155.0,28.0,44.0,33.44,28.0,78.0,14.0,26.0,19.144,17.0,43.0,6.0,917.0,1099.36,1098.0,1643.0,698.0,21,809,361,lesion
1079,497.0,651.648,702.0,918.0,376.0,199.0,205.704,182.0,394.0,95.0,67.0,56.088,48.0,129.0,28.0,35.0,28.584,25.0,66.0,12.0,21.0,15.968,14.0,38.0,4.0,1010.0,1202.312,1227.0,1744.0,765.0,21,809,362,lesion
1080,529.0,576.432,529.0,854.0,405.0,561.0,289.496,268.0,670.0,31.0,159.0,97.856,102.0,191.0,30.0,78.0,51.6,53.0,93.0,17.0,43.0,30.192,31.0,52.0,9.0,714.0,806.424,769.0,1366.0,351.0,21,810,358,lesion
1081,496.0,589.192,535.0,854.0,405.0,453.0,257.392,229.0,652.0,40.0,131.0,84.112,77.0,187.0,28.0,65.0,44.168,41.0,92.0,13.0,36.0,25.792,24.0,50.0,6.0,769.0,912.496,874.0,1468.0,396.0,21,810,359,lesion
1082,502.0,608.272,566.0,856.0,405.0,340.0,231.24,183.0,582.0,60.0,102.0,70.92,56.0,171.0,28.0,51.0,36.896,30.0,84.0,13.0,30.0,21.288,19.0,46.0,6.0,872.0,1031.368,1035.0,1538.0,565.0,21,810,360,lesion
1083,527.0,637.64,666.0,856.0,405.0,247.0,213.688,178.0,478.0,90.0,77.0,60.112,48.0,147.0,28.0,40.0,30.8,25.0,73.0,13.0,24.0,17.352,15.0,41.0,5.0,973.0,1146.888,1161.0,1692.0,686.0,21,810,361,lesion
1084,536.0,673.472,720.0,925.0,405.0,196.0,204.568,182.0,394.0,95.0,60.0,52.52,46.0,122.0,28.0,31.0,26.36,23.0,61.0,12.0,18.0,14.368,13.0,35.0,4.0,1069.0,1249.56,1277.0,1778.0,795.0,21,810,362,lesion
1085,518.0,600.192,565.0,949.0,422.0,543.0,276.008,264.0,670.0,18.0,152.0,92.336,94.0,191.0,27.0,75.0,48.88,49.0,93.0,16.0,41.0,28.768,29.0,50.0,8.0,716.0,817.568,775.0,1432.0,201.0,21,811,358,lesion
1086,531.0,615.912,566.0,949.0,422.0,439.0,248.064,218.0,649.0,27.0,123.0,78.768,70.0,185.0,28.0,61.0,41.344,36.0,91.0,13.0,34.0,24.176,21.0,49.0,5.0,789.0,942.048,909.0,1573.0,282.0,21,811,359,lesion
1087,518.0,637.072,630.0,949.0,422.0,330.0,225.568,185.0,573.0,48.0,94.0,66.072,51.0,165.0,28.0,47.0,34.168,28.0,81.0,13.0,27.0,19.592,18.0,45.0,5.0,914.0,1074.192,1086.0,1592.0,539.0,21,811,360,lesion
1088,535.0,666.632,716.0,949.0,422.0,242.0,211.032,178.0,465.0,79.0,70.0,56.064,45.0,139.0,28.0,36.0,28.368,24.0,69.0,13.0,21.0,15.72,13.0,39.0,5.0,1031.0,1196.448,1232.0,1748.0,680.0,21,811,361,lesion
1089,630.0,697.632,732.0,935.0,422.0,194.0,204.168,185.0,386.0,95.0,54.0,49.448,44.0,117.0,28.0,28.0,24.408,22.0,58.0,12.0,16.0,12.96,12.0,33.0,4.0,1129.0,1298.192,1299.0,1818.0,834.0,21,811,362,lesion
1090,528.0,625.928,600.0,1029.0,422.0,517.0,262.552,245.0,664.0,8.0,144.0,86.456,85.0,190.0,24.0,71.0,45.904,45.0,93.0,15.0,40.0,27.152,27.0,50.0,7.0,719.0,831.296,819.0,1510.0,113.0,21,812,358,lesion
1091,560.0,643.776,622.0,1029.0,422.0,419.0,239.184,214.0,638.0,17.0,115.0,73.416,63.0,181.0,27.0,57.0,38.464,32.0,89.0,13.0,32.0,22.496,20.0,49.0,4.0,812.0,972.072,957.0,1639.0,231.0,21,812,359,lesion
1092,493.0,667.904,683.0,1029.0,422.0,319.0,220.376,188.0,561.0,37.0,86.0,61.488,47.0,159.0,28.0,43.0,31.552,26.0,78.0,13.0,25.0,17.944,16.0,43.0,4.0,956.0,1115.384,1143.0,1639.0,498.0,21,812,360,lesion
1093,566.0,696.616,725.0,1029.0,422.0,237.0,208.536,183.0,453.0,69.0,64.0,52.416,42.0,131.0,28.0,32.0,26.168,22.0,65.0,13.0,19.0,14.224,12.0,36.0,4.0,1090.0,1242.6,1288.0,1776.0,650.0,21,812,361,lesion
1094,768.0,721.768,743.0,1020.0,422.0,193.0,203.424,187.0,369.0,103.0,49.0,46.776,41.0,110.0,28.0,25.0,22.704,20.0,55.0,12.0,14.0,11.728,10.0,31.0,4.0,1188.0,1342.376,1333.0,1829.0,871.0,21,812,362,lesion
1095,565.0,651.024,635.0,1065.0,422.0,480.0,248.36,235.0,646.0,3.0,134.0,79.976,76.0,187.0,21.0,67.0,42.56,39.0,92.0,14.0,38.0,25.32,23.0,50.0,6.0,725.0,851.328,848.0,1561.0,113.0,21,813,358,lesion
1096,533.0,672.216,648.0,1065.0,422.0,392.0,229.728,208.0,619.0,11.0,105.0,67.832,56.0,176.0,23.0,52.0,35.448,29.0,87.0,13.0,30.0,20.712,19.0,48.0,4.0,838.0,1003.248,1031.0,1654.0,231.0,21,813,359,lesion
1097,466.0,699.224,705.0,1065.0,422.0,301.0,214.536,193.0,543.0,30.0,79.0,56.984,44.0,152.0,25.0,39.0,29.0,24.0,75.0,13.0,23.0,16.304,14.0,41.0,4.0,1004.0,1152.656,1188.0,1654.0,432.0,21,813,360,lesion
1098,648.0,725.552,739.0,1065.0,422.0,229.0,205.104,189.0,439.0,61.0,58.0,49.032,40.0,123.0,27.0,29.0,24.152,20.0,61.0,13.0,17.0,12.832,11.0,35.0,4.0,1155.0,1280.568,1333.0,1776.0,583.0,21,813,361,lesion
1099,580.0,680.08,683.0,1155.0,431.0,429.0,233.264,225.0,615.0,1.0,121.0,72.856,69.0,182.0,18.0,62.0,38.8,36.0,91.0,13.0,35.0,23.224,21.0,50.0,5.0,733.0,878.264,862.0,1645.0,113.0,21,814,358,lesion
1100,469.0,705.704,702.0,1155.0,431.0,352.0,219.304,208.0,590.0,8.0,95.0,61.952,51.0,168.0,19.0,48.0,32.24,26.0,84.0,13.0,28.0,18.832,17.0,46.0,4.0,859.0,1035.52,1060.0,1663.0,231.0,21,814,359,lesion
1101,482.0,733.464,734.0,1155.0,445.0,275.0,207.512,196.0,517.0,24.0,71.0,52.496,40.0,144.0,20.0,36.0,26.456,22.0,71.0,12.0,21.0,14.752,13.0,40.0,4.0,1034.0,1185.408,1244.0,1663.0,359.0,21,814,360,lesion
1102,561.0,711.536,709.0,1262.0,447.0,362.0,217.608,212.0,570.0,1.0,107.0,65.144,58.0,172.0,14.0,56.0,34.712,31.0,87.0,11.0,33.0,20.888,19.0,49.0,5.0,746.0,911.656,876.0,1743.0,113.0,21,815,358,lesion
1103,447.0,739.784,726.0,1262.0,447.0,300.0,208.032,208.0,546.0,7.0,84.0,55.8,47.0,158.0,14.0,43.0,28.944,24.0,80.0,11.0,26.0,16.88,15.0,45.0,4.0,872.0,1068.608,1120.0,1743.0,231.0,21,815,359,lesion
1104,571.0,737.8,726.0,1262.0,447.0,287.0,202.536,208.0,510.0,1.0,91.0,57.232,50.0,159.0,10.0,49.0,30.432,26.0,82.0,8.0,30.0,18.408,17.0,47.0,3.0,763.0,951.76,925.0,1840.0,113.0,21,816,358,lesion
1105,549.0,767.344,734.0,1262.0,447.0,240.0,196.904,203.0,487.0,7.0,72.0,49.68,41.0,145.0,10.0,38.0,25.6,21.0,74.0,8.0,23.0,14.888,13.0,42.0,3.0,887.0,1102.344,1148.0,1840.0,180.0,21,816,359,lesion
1106,613.0,759.408,735.0,1262.0,447.0,210.0,189.68,201.0,433.0,1.0,76.0,49.48,44.0,142.0,6.0,43.0,26.192,22.0,75.0,5.0,27.0,15.88,15.0,44.0,2.0,783.0,996.12,975.0,1936.0,115.0,21,817,358,lesion
1107,665.0,790.08,751.0,1262.0,447.0,179.0,187.352,197.0,411.0,7.0,60.0,43.84,39.0,128.0,6.0,34.0,22.4,19.0,67.0,5.0,21.0,12.944,11.0,39.0,2.0,905.0,1136.416,1168.0,1936.0,117.0,21,817,359,lesion
1108,653.0,776.432,738.0,1262.0,472.0,141.0,181.104,158.0,454.0,1.0,61.0,42.448,40.0,123.0,3.0,37.0,22.256,19.0,67.0,3.0,24.0,13.472,12.0,40.0,1.0,806.0,1041.032,1040.0,2061.0,46.0,21,818,358,lesion
1109,672.0,786.376,743.0,1262.0,521.0,85.0,179.304,115.0,517.0,0.0,49.0,36.672,38.0,102.0,1.0,31.0,18.912,17.0,58.0,2.0,21.0,11.32,10.0,36.0,0.0,834.0,1086.472,1072.0,2096.0,46.0,21,819,358,lesion
1110,590.0,792.248,761.0,1286.0,523.0,217.0,164.992,196.0,239.0,33.0,31.0,32.888,32.0,43.0,23.0,11.0,15.208,15.0,30.0,7.0,3.0,7.4,6.0,29.0,1.0,1818.0,1449.632,1610.0,1917.0,198.0,22,786,363,lesion
1111,524.0,798.616,759.0,1419.0,524.0,216.0,163.472,188.0,239.0,33.0,29.0,32.736,32.0,44.0,20.0,10.0,15.112,15.0,28.0,6.0,3.0,7.224,6.0,25.0,1.0,1900.0,1464.272,1594.0,1917.0,322.0,22,787,362,lesion
1112,595.0,793.352,764.0,1286.0,523.0,202.0,155.304,187.0,239.0,29.0,28.0,31.528,31.0,43.0,20.0,10.0,15.04,14.0,30.0,6.0,3.0,7.704,6.0,29.0,1.0,1854.0,1412.952,1605.0,1917.0,198.0,22,787,363,lesion
1113,528.0,803.76,761.0,1347.0,520.0,202.0,158.792,178.0,235.0,34.0,25.0,31.568,31.0,45.0,14.0,8.0,14.544,15.0,25.0,4.0,2.0,6.8,6.0,21.0,0.0,1894.0,1475.952,1574.0,1917.0,474.0,22,788,361,lesion
1114,545.0,801.928,767.0,1347.0,524.0,195.0,152.048,178.0,235.0,29.0,25.0,31.008,30.0,43.0,15.0,8.0,14.808,15.0,28.0,4.0,2.0,7.456,6.0,25.0,0.0,1859.0,1421.632,1574.0,1917.0,322.0,22,788,362,lesion
